Country,HSCode,Year,Value(Imports),Growth
GREECE,HSCode_84,2021,22.15,101.69
GRENADA,HSCode_84,2021,0.09,129.44
GUADELOUPE,HSCode_84,2021,0.11,75.67
GUAM,HSCode_84,2021,0.21,753.84
GUATEMALA,HSCode_84,2021,22.49,49.94
GUINEA,HSCode_84,2021,36.57,53.08
GUINEA BISSAU,HSCode_84,2021,0.42,371.98
GUYANA,HSCode_84,2021,8.74,79.94
HAITI,HSCode_84,2021,1.27,-51.19
HONDURAS,HSCode_84,2021,20.48,75.6
HONG KONG,HSCode_84,2021,78.72,-29.36
HUNGARY,HSCode_84,2021,87.54,-3.44
ICELAND,HSCode_84,2021,0.43,42.81
INDONESIA,HSCode_84,2021,366.49,65.17
IRAN,HSCode_84,2021,30.29,-49.99
IRAQ,HSCode_84,2021,70.17,28.49
IRELAND,HSCode_84,2021,37.7,-18.42
ISRAEL,HSCode_84,2021,56.51,31.72
ITALY,HSCode_84,2021,602.09,53.64
JAMAICA,HSCode_84,2021,1.99,20.81
JAPAN,HSCode_84,2021,478.88,34.92
JORDAN,HSCode_84,2021,16.9,44.46
KAZAKHSTAN,HSCode_84,2021,21.31,-32.11
KENYA,HSCode_84,2021,225.2,27.84
KIRIBATI REP,HSCode_84,2021,0.02,-93.86
KOREA DP RP,HSCode_84,2021,0.02,-87.03
KOREA RP,HSCode_84,2021,255.18,36.24
KUWAIT,HSCode_84,2021,68.47,-8.2
KYRGHYZSTAN,HSCode_84,2021,0.15,38.15
LAO PD RP,HSCode_84,2021,2.59,-6.82
LATVIA,HSCode_84,2021,5.23,41.27
LEBANON,HSCode_84,2021,24.16,78.95
LESOTHO,HSCode_84,2021,0.02,-84.38
LIBERIA,HSCode_84,2021,9.47,16.1
LIBYA,HSCode_84,2021,13.34,90.72
LIECHTENSTEIN,HSCode_84,2021,0.02,-43.02
LITHUANIA,HSCode_84,2021,18.96,93.63
LUXEMBOURG,HSCode_84,2021,1.61,32.84
MACAO,HSCode_84,2021,11.11,47.08
MACEDONIA,HSCode_84,2021,0.55,85.24
MADAGASCAR,HSCode_84,2021,8.05,48.6
MALAWI,HSCode_84,2021,21.44,33.82
MALAYSIA,HSCode_84,2021,323.49,17.71
MALDIVES,HSCode_84,2021,32.68,215.01
MALI,HSCode_84,2021,20.87,44.62
MALTA,HSCode_84,2021,2.01,13.35
MARSHALL ISLAND,HSCode_84,2021,0.07,-40.81
MARTINIQUE,HSCode_84,2021,0.04,870.63
MAURITANIA,HSCode_84,2021,4.84,-36.26
MAURITIUS,HSCode_84,2021,13.29,23.17
MAYOTTE,HSCode_84,2021,0.01,428.2
MEXICO,HSCode_84,2021,350.65,82.96
MICRONESIA,HSCode_84,2021,0.01,-78.73
MOLDOVA,HSCode_84,2021,0.11,-28.66
MONACO,HSCode_84,2021,0.02,4.51
MONGOLIA,HSCode_84,2021,2.32,-45.01
MONTENEGRO,HSCode_84,2021,0.12,74.55
MONTSERRAT,HSCode_84,2021,0.02,5155.0
MOROCCO,HSCode_84,2021,45.44,25.18
MOZAMBIQUE,HSCode_84,2021,28.82,49.19
MYANMAR,HSCode_84,2021,25.75,-37.79
N. MARIANA IS.,HSCode_84,2021,0.02,-67.51
NAMIBIA,HSCode_84,2021,2.93,89.32
NAURU RP,HSCode_84,2021,0.0,-78.57
NEPAL,HSCode_84,2021,650.29,40.34
NETHERLAND,HSCode_84,2021,293.88,14.92
NETHERLANDANTIL,HSCode_84,2021,0.14,-25.48
NEW CALEDONIA,HSCode_84,2021,1.99,120.36
NEW ZEALAND,HSCode_84,2021,42.98,-43.83
NICARAGUA,HSCode_84,2021,7.67,62.15
NIGER,HSCode_84,2021,5.07,43.09
NIGERIA,HSCode_84,2021,375.39,-6.22
NIUE IS,HSCode_84,2021,,
NORWAY,HSCode_84,2021,14.56,48.4
OMAN,HSCode_84,2021,119.9,-37.33
PAKISTAN IR,HSCode_84,2021,0.71,-48.89
PALAU,HSCode_84,2021,,
PANAMA REPUBLIC,HSCode_84,2021,9.09,54.06
PAPUA N GNA,HSCode_84,2021,3.21,41.99
PARAGUAY,HSCode_84,2021,6.66,34.62
PERU,HSCode_84,2021,34.72,9.91
PHILIPPINES,HSCode_84,2021,113.42,21.63
POLAND,HSCode_84,2021,433.51,96.6
PORTUGAL,HSCode_84,2021,24.17,-7.26
PUERTO RICO,HSCode_84,2021,2.16,-53.09
QATAR,HSCode_84,2021,77.54,11.1
REUNION,HSCode_84,2021,0.84,55.12
ROMANIA,HSCode_84,2021,79.59,88.12
RUSSIA,HSCode_84,2021,302.47,33.25
RWANDA,HSCode_84,2021,7.59,-37.83
SAHARWI A.DM RP,HSCode_84,2021,0.01,-5.41
SAMOA,HSCode_84,2021,0.05,-55.21
SAO TOME,HSCode_84,2021,0.04,1492.18
SAUDI ARAB,HSCode_84,2021,404.51,31.68
SENEGAL,HSCode_84,2021,40.67,26.34
SERBIA,HSCode_84,2021,16.96,78.24
SEYCHELLES,HSCode_84,2021,2.07,48.27
SIERRA LEONE,HSCode_84,2021,9.6,8.41
SINGAPORE,HSCode_84,2021,990.69,37.36
SLOVAK REP,HSCode_84,2021,28.14,19.88
SLOVENIA,HSCode_84,2021,33.78,-11.66
SOLOMON IS,HSCode_84,2021,0.02,-61.61
SOMALIA,HSCode_84,2021,10.34,49.09
SOUTH AFRICA,HSCode_84,2021,299.89,74.97
SOUTH SUDAN,HSCode_84,2021,1.57,92.43
SPAIN,HSCode_84,2021,238.8,13.26
SRI LANKA DSR,HSCode_84,2021,213.4,7.45
ST HELENA,HSCode_84,2021,,
ST KITT N A,HSCode_84,2021,0.02,-30.58
ST LUCIA,HSCode_84,2021,0.17,-76.9
ST VINCENT,HSCode_84,2021,0.04,100.96
SUDAN,HSCode_84,2021,47.16,-26.43
SURINAME,HSCode_84,2021,4.43,4.72
SWAZILAND,HSCode_84,2021,2.25,214.99
SWEDEN,HSCode_84,2021,135.13,67.38
SWITZERLAND,HSCode_84,2021,44.93,29.7
SYRIA,HSCode_84,2021,3.24,-18.07
TAIWAN,HSCode_84,2021,70.82,55.52
TAJIKISTAN,HSCode_84,2021,1.07,469.74
TANZANIA REP,HSCode_84,2021,160.37,90.03
THAILAND,HSCode_84,2021,1096.5,30.91
TIMOR LESTE,HSCode_84,2021,0.11,21740.81
TOGO,HSCode_84,2021,22.64,22.7
TONGA,HSCode_84,2021,0.06,-73.88
TRINIDAD,HSCode_84,2021,7.43,137.3
TUNISIA,HSCode_84,2021,15.12,45.49
TURKEY,HSCode_84,2021,570.89,36.17
TURKMENISTAN,HSCode_84,2021,10.38,215.56
TURKS C IS,HSCode_84,2021,0.06,5192.91
TUVALU,HSCode_84,2021,0.01,
U ARAB EMTS,HSCode_84,2021,902.78,25.25
U K,HSCode_84,2021,1057.69,42.12
U S A,HSCode_84,2021,5798.52,42.89
UGANDA,HSCode_84,2021,89.9,11.56
UKRAINE,HSCode_84,2021,24.95,73.38
UNSPECIFIED,HSCode_84,2021,0.69,-81.3
URUGUAY,HSCode_84,2021,8.92,25.66
US MINOR OUTLYING ISLANDS,HSCode_84,2021,0.0,-99.76
UZBEKISTAN,HSCode_84,2021,44.05,17.99
VANUATU REP,HSCode_84,2021,0.09,-36.49
VENEZUELA,HSCode_84,2021,2.58,101.76
VIETNAM SOC REP,HSCode_84,2021,237.27,17.27
VIRGIN IS US,HSCode_84,2021,0.11,2183.96
YEMEN REPUBLC,HSCode_84,2021,20.27,19.16
ZAMBIA,HSCode_84,2021,54.61,29.84
ZIMBABWE,HSCode_84,2021,23.61,59.67
AFGHANISTAN,HSCode_84,2018,10.13,17.71
ALBANIA,HSCode_84,2018,1.99,68.22
ALGERIA,HSCode_84,2018,74.59,16.52
AMERI SAMOA,HSCode_84,2018,,
ANDORRA,HSCode_84,2018,,
ANGOLA,HSCode_84,2018,17.71,133.58
ANGUILLA,HSCode_84,2018,0.0,
ANTIGUA,HSCode_84,2018,0.0,-77.75
ARGENTINA,HSCode_84,2018,41.35,-21.6
ARMENIA,HSCode_84,2018,0.85,204.49
ARUBA,HSCode_84,2018,0.47,3102.82
AUSTRALIA,HSCode_84,2018,159.31,1.37
AUSTRIA,HSCode_84,2018,50.37,21.65
AZERBAIJAN,HSCode_84,2018,11.99,19.61
BAHAMAS,HSCode_84,2018,0.24,-43.59
BAHARAIN IS,HSCode_84,2018,75.13,65.52
BANGLADESH PR,HSCode_84,2018,752.76,36.07
BARBADOS,HSCode_84,2018,0.66,862.66
BELARUS,HSCode_84,2018,1.83,-42.93
BELGIUM,HSCode_84,2018,458.39,66.28
BELIZE,HSCode_84,2018,1.1,718.77
BENIN,HSCode_84,2018,8.63,76.39
BERMUDA,HSCode_84,2018,0.0,397.81
BHUTAN,HSCode_84,2018,61.2,-22.19
BOLIVIA,HSCode_84,2018,10.25,34.6
BOSNIA-HRZGOVIN,HSCode_84,2018,7.05,92.6
BOTSWANA,HSCode_84,2018,4.27,-25.78
BR VIRGN IS,HSCode_84,2018,0.01,-91.58
BRAZIL,HSCode_84,2018,271.68,-2.13
BRUNEI,HSCode_84,2018,7.02,-60.94
BULGARIA,HSCode_84,2018,5.45,-41.49
BURKINA FASO,HSCode_84,2018,17.26,17.05
BURUNDI,HSCode_84,2018,2.38,12.17
C AFRI REP,HSCode_84,2018,0.62,187.18
CAMBODIA,HSCode_84,2018,20.98,374.86
CAMEROON,HSCode_84,2018,7.44,-0.14
CANADA,HSCode_84,2018,232.09,60.62
CAPE VERDE IS,HSCode_84,2018,0.22,97.35
CAYMAN IS,HSCode_84,2018,0.06,1313.37
CHAD,HSCode_84,2018,1.85,49.67
CHILE,HSCode_84,2018,27.78,33.94
CHINA P RP,HSCode_84,2018,830.91,16.08
COLOMBIA,HSCode_84,2018,55.44,52.79
COMOROS,HSCode_84,2018,1.33,-86.71
CONGO D. REP.,HSCode_84,2018,27.15,71.75
CONGO P REP,HSCode_84,2018,10.17,63.98
COOK IS,HSCode_84,2018,0.05,354.69
COSTA RICA,HSCode_84,2018,3.04,-13.53
COTE D' IVOIRE,HSCode_84,2018,30.18,9.64
CROATIA,HSCode_84,2018,11.49,132.0
CUBA,HSCode_84,2018,3.73,61.58
CYPRUS,HSCode_84,2018,2.42,109.02
CZECH REPUBLIC,HSCode_84,2018,57.26,4.8
DENMARK,HSCode_84,2018,60.59,34.1
DJIBOUTI,HSCode_84,2018,6.15,-56.52
DOMINIC REP,HSCode_84,2018,5.44,-40.53
DOMINICA,HSCode_84,2018,0.06,153.91
ECUADOR,HSCode_84,2018,8.38,-11.49
EGYPT A RP,HSCode_84,2018,184.18,10.86
EL SALVADOR,HSCode_84,2018,1.96,-6.05
EQUTL GUINEA,HSCode_84,2018,0.18,-54.76
ERITREA,HSCode_84,2018,0.11,-4.9
ESTONIA,HSCode_84,2018,4.99,206.71
ETHIOPIA,HSCode_84,2018,72.07,4.54
FAROE IS.,HSCode_84,2018,,
FIJI IS,HSCode_84,2018,7.09,17.13
FINLAND,HSCode_84,2018,20.39,-36.64
FR GUIANA,HSCode_84,2018,0.01,172.93
FR POLYNESIA,HSCode_84,2018,0.72,14.01
FRANCE,HSCode_84,2018,443.65,-3.27
GABON,HSCode_84,2018,5.45,41.44
GAMBIA,HSCode_84,2018,2.58,27.61
GEORGIA,HSCode_84,2018,5.57,91.84
GERMANY,HSCode_84,2018,1430.88,2.88
GHANA,HSCode_84,2018,84.62,17.86
GIBRALTAR,HSCode_84,2018,0.03,68.67
GREECE,HSCode_84,2018,9.21,-27.37
GREENLAND,HSCode_84,2018,,
GRENADA,HSCode_84,2018,0.05,-37.24
GUADELOUPE,HSCode_84,2018,0.04,111.19
GUAM,HSCode_84,2018,0.02,304.89
GUATEMALA,HSCode_84,2018,15.87,-36.34
GUINEA,HSCode_84,2018,24.05,19.2
GUINEA BISSAU,HSCode_84,2018,0.04,-56.77
GUYANA,HSCode_84,2018,2.13,66.34
HAITI,HSCode_84,2018,1.49,-23.33
HONDURAS,HSCode_84,2018,6.47,-41.37
HONG KONG,HSCode_84,2018,94.65,-17.2
HUNGARY,HSCode_84,2018,109.2,23.42
ICELAND,HSCode_84,2018,0.19,-74.57
INDONESIA,HSCode_84,2018,512.96,37.47
IRAN,HSCode_84,2018,83.36,-35.61
IRAQ,HSCode_84,2018,35.66,-18.48
IRELAND,HSCode_84,2018,31.3,47.2
ISRAEL,HSCode_84,2018,37.56,-78.47
ITALY,HSCode_84,2018,478.21,5.1
JAMAICA,HSCode_84,2018,2.5,103.47
JAPAN,HSCode_84,2018,416.7,41.72
JORDAN,HSCode_84,2018,11.78,-34.88
KAZAKHSTAN,HSCode_84,2018,15.15,14.21
KENYA,HSCode_84,2018,223.32,22.51
KIRIBATI REP,HSCode_84,2018,0.09,923.7
KOREA DP RP,HSCode_84,2018,0.16,-91.51
KOREA RP,HSCode_84,2018,166.9,-8.41
KUWAIT,HSCode_84,2018,140.22,-46.89
KYRGHYZSTAN,HSCode_84,2018,0.06,-85.96
LAO PD RP,HSCode_84,2018,9.79,150.61
LATVIA,HSCode_84,2018,3.64,-23.79
LEBANON,HSCode_84,2018,22.37,71.89
LESOTHO,HSCode_84,2018,0.11,19.98
LIBERIA,HSCode_84,2018,4.32,-29.27
LIBYA,HSCode_84,2018,6.81,131.66
LIECHTENSTEIN,HSCode_84,2018,0.17,-11.19
LITHUANIA,HSCode_84,2018,19.96,9.12
LUXEMBOURG,HSCode_84,2018,16.67,1370.04
MACAO,HSCode_84,2018,0.01,28.29
MACEDONIA,HSCode_84,2018,0.37,-7.74
MADAGASCAR,HSCode_84,2018,6.76,6.05
MALAWI,HSCode_84,2018,20.67,33.0
MALAYSIA,HSCode_84,2018,295.16,3.42
MALDIVES,HSCode_84,2018,14.13,-16.48
MALI,HSCode_84,2018,20.62,23.8
MALTA,HSCode_84,2018,4.27,48.86
MARSHALL ISLAND,HSCode_84,2018,0.01,2230.3
MARTINIQUE,HSCode_84,2018,0.02,264.36
MAURITANIA,HSCode_84,2018,6.1,68.94
MAURITIUS,HSCode_84,2018,25.42,43.7
MAYOTTE,HSCode_84,2018,0.01,
MEXICO,HSCode_84,2018,210.77,30.62
MICRONESIA,HSCode_84,2018,0.01,131.19
MOLDOVA,HSCode_84,2018,0.23,-0.28
MONACO,HSCode_84,2018,0.07,7932.8
MONGOLIA,HSCode_84,2018,2.67,209.45
MONTENEGRO,HSCode_84,2018,0.07,12.15
MONTSERRAT,HSCode_84,2018,0.02,101.84
MOROCCO,HSCode_84,2018,53.01,41.43
MOZAMBIQUE,HSCode_84,2018,23.95,-15.76
MYANMAR,HSCode_84,2018,55.93,23.66
N. MARIANA IS.,HSCode_84,2018,0.08,2243.11
NAMIBIA,HSCode_84,2018,12.61,579.13
NAURU RP,HSCode_84,2018,0.03,-94.02
NEPAL,HSCode_84,2018,640.35,3.35
NETHERLAND,HSCode_84,2018,234.44,20.51
NETHERLANDANTIL,HSCode_84,2018,0.05,-55.75
NEW CALEDONIA,HSCode_84,2018,0.6,-18.89
NEW ZEALAND,HSCode_84,2018,20.28,-13.07
NICARAGUA,HSCode_84,2018,2.3,-45.79
NIGER,HSCode_84,2018,2.86,-12.52
NIGERIA,HSCode_84,2018,481.78,68.13
NORWAY,HSCode_84,2018,17.33,2.56
OMAN,HSCode_84,2018,176.24,20.8
PAKISTAN IR,HSCode_84,2018,94.9,16.49
PALAU,HSCode_84,2018,0.0,
PANAMA REPUBLIC,HSCode_84,2018,6.05,-23.66
PAPUA N GNA,HSCode_84,2018,3.44,19.54
PARAGUAY,HSCode_84,2018,2.43,-30.43
PERU,HSCode_84,2018,24.27,-6.0
PHILIPPINES,HSCode_84,2018,136.73,13.43
POLAND,HSCode_84,2018,131.2,53.02
PORTUGAL,HSCode_84,2018,24.54,49.18
PUERTO RICO,HSCode_84,2018,0.62,-49.3
QATAR,HSCode_84,2018,80.73,10.2
REUNION,HSCode_84,2018,0.34,-44.33
ROMANIA,HSCode_84,2018,51.91,3.89
RUSSIA,HSCode_84,2018,202.25,10.86
RWANDA,HSCode_84,2018,29.61,323.3
SAHARWI A.DM RP,HSCode_84,2018,,
SAMOA,HSCode_84,2018,0.11,-9.77
SAN MARINO,HSCode_84,2018,0.0,
SAO TOME,HSCode_84,2018,0.02,22.88
SAUDI ARAB,HSCode_84,2018,308.29,-6.6
SENEGAL,HSCode_84,2018,25.12,-18.02
SERBIA,HSCode_84,2018,7.89,21.4
SEYCHELLES,HSCode_84,2018,3.92,69.07
SIERRA LEONE,HSCode_84,2018,6.65,54.24
SINGAPORE,HSCode_84,2018,800.39,55.99
SLOVAK REP,HSCode_84,2018,23.64,0.69
SLOVENIA,HSCode_84,2018,13.05,11.39
SOLOMON IS,HSCode_84,2018,0.07,-2.61
SOMALIA,HSCode_84,2018,7.46,-38.96
SOUTH AFRICA,HSCode_84,2018,203.55,9.88
SOUTH SUDAN,HSCode_84,2018,1.12,1538.33
SPAIN,HSCode_84,2018,230.75,21.68
SRI LANKA DSR,HSCode_84,2018,194.99,-6.4
ST HELENA,HSCode_84,2018,,
ST KITT N A,HSCode_84,2018,0.01,-81.76
ST LUCIA,HSCode_84,2018,0.04,66.59
ST PIERRE,HSCode_84,2018,,
ST VINCENT,HSCode_84,2018,0.08,3198.45
STATE OF PALEST,HSCode_84,2018,0.28,
SUDAN,HSCode_84,2018,65.37,4.71
SURINAME,HSCode_84,2018,7.22,466.08
SWAZILAND,HSCode_84,2018,3.13,41.28
SWEDEN,HSCode_84,2018,103.17,32.03
SWITZERLAND,HSCode_84,2018,62.65,24.83
SYRIA,HSCode_84,2018,7.58,-11.78
TAIWAN,HSCode_84,2018,74.5,-20.23
TAJIKISTAN,HSCode_84,2018,1.44,300.46
TANZANIA REP,HSCode_84,2018,95.42,24.81
THAILAND,HSCode_84,2018,679.5,91.26
TIMOR LESTE,HSCode_84,2018,0.06,46.17
TOGO,HSCode_84,2018,7.24,72.25
TONGA,HSCode_84,2018,0.02,64.6
TRINIDAD,HSCode_84,2018,1.8,9.63
TUNISIA,HSCode_84,2018,24.28,23.71
TURKEY,HSCode_84,2018,407.54,-20.13
TURKMENISTAN,HSCode_84,2018,2.53,-27.41
TURKS C IS,HSCode_84,2018,0.0,-97.07
U ARAB EMTS,HSCode_84,2018,653.04,-8.06
U K,HSCode_84,2018,1063.29,4.4
U S A,HSCode_84,2018,4026.37,41.86
UGANDA,HSCode_84,2018,68.05,9.84
UKRAINE,HSCode_84,2018,21.99,-20.62
UNION OF SERBIA & MONTENEGRO,HSCode_84,2018,,
UNSPECIFIED,HSCode_84,2018,2.38,87.7
URUGUAY,HSCode_84,2018,18.0,307.62
US MINOR OUTLYING ISLANDS,HSCode_84,2018,0.0,-95.79
UZBEKISTAN,HSCode_84,2018,73.54,109.03
VANUATU REP,HSCode_84,2018,0.03,66.37
VENEZUELA,HSCode_84,2018,3.42,-38.77
VIETNAM SOC REP,HSCode_84,2018,245.29,-1.52
YEMEN REPUBLC,HSCode_84,2018,12.57,-3.09
ZAMBIA,HSCode_84,2018,40.19,8.63
ZIMBABWE,HSCode_84,2018,21.6,27.99
